event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome,hour_timestamp,traffic_volume,average_speed_kmh,congestion_index,rush_hour_flag,weekend_flag,weather_impact_score,special_event_impact,temperature_c,feels_like_c,humidity_percent,rainfall_mm,wind_speed_kmh,cloud_cover_percent,weather_condition,heatwave_flag,heavy_rain_flag,storm_flag,district_name,district_type,area_km2,population,commercial_activity_index,industrial_activity_index,green_space_percent,road_capacity_index,public_transport_access_index,base_electricity_demand_mwh,temp_offset_c,wind_multiplier,population_density,grid_capacity_mwh,city_event_active,city_event_expected_attendance,severity_score,type_Infrastructure Failure,type_Medical Emergency,type_Public Safety Incident,type_Traffic Accident,type_Weather Emergency,zoning_Industrial,zoning_Mixed,zoning_Public Services,zoning_Recreation,zoning_Residential,zoning_Transport,year,split_set,dispatch_hour,dispatch_dayofweek,dispatch_month,is_weekend_calc,is_rush_hour_calc,speed_to_capacity_ratio,congestion_burden,volume_to_speed_ratio,weather_stress_index,temperature_extremity,commercial_industrial_intensity,green_space_deficit,transit_dependency_ratio,medical_escalation_risk
EMG_010918,2025-07-17 07:20:00,D13,Medical Emergency,Critical,13.593378089072845,1,1,0,0,Resolved On-Site,2025-07-17 07:00:00,703.0,49.24653619026137,26.199209295754496,1.0,0.0,1.0,0.0,35.52684209724614,38.69378593546601,51.91598344693088,0.0,11.86924921902631,41.70880708553503,Heatwave,1,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,4,0,1,0,0,0,0,0,0,1,0,0,2025,test,7,3,7,0,1,1.2311630969657599,17.574995606251097,13.99101417335616,0.03038036090949417,13.526842097246139,20,10.0,1.4999996250000935,1
EMG_010917,2025-07-17 07:36:00,D11,Weather Emergency,High,29.94099293656335,0,0,1,0,Transported to Hospital,2025-07-17 07:00:00,3561.0,7.312185389157843,120.0,1.0,0.0,1.0,0.0,37.8274015236529,39.901265523865234,62.20392722852709,0.0,4.413435625706021,66.92354846088443,Heatwave,1,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2025,test,7,3,7,0,1,0.24373943172545087,118.69996043334652,428.40719176509924,0.011296566841383375,15.827401523652902,80,88.0,2.666665777778074,0
EMG_010919,2025-07-17 08:05:00,D10,Public Safety Incident,High,18.08550962101164,0,0,0,0,Resolved On-Site,2025-07-17 08:00:00,2867.0,41.33944493253228,40.36712490545156,1.0,0.0,1.0,0.0,37.25640622404162,38.67761295554511,47.267588370598965,0.0,12.114348580401613,37.23580233548595,Heatwave,1,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2025,test,8,3,7,0,1,0.413394407985882,28.669997133000287,67.71463358975423,0.031007713736944453,15.25640622404162,130,90.0,0.899999910000009,0
EMG_010920,2025-07-17 08:19:00,D14,Medical Emergency,High,15.619319589288406,1,1,0,0,Resolved On-Site,2025-07-17 08:00:00,2158.0,42.8212386291725,37.79855601488325,1.0,0.0,1.0,0.0,37.17522716488465,38.62142852344687,53.55813373494734,0.0,9.093999473047928,33.08940664027087,Heatwave,1,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2025,test,8,3,7,0,1,0.6117318930264796,30.828567024490425,49.24552722622918,0.023276871266556007,15.175227164884653,70,85.0,1.2142855408163513,1
EMG_010921,2025-07-17 08:36:00,D16,Medical Emergency,Low,20.226587034766226,1,0,0,0,Resolved On-Site,2025-07-17 08:00:00,2593.0,47.070672157705694,31.11629809275288,1.0,0.0,1.0,0.0,36.10808281029989,39.21414944377749,31.3393202539106,0.0,8.910226326487855,9.749685260694449,Heatwave,1,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2025,test,8,3,7,0,1,0.5537725484703554,30.505878764014263,53.94141341508877,0.02280648814333211,14.10808281029989,70,75.0,0.8823528373702544,0
EMG_010922,2025-07-17 08:48:00,D16,Traffic Accident,High,12.400117217625274,1,1,0,1,Resolved On-Site,2025-07-17 08:00:00,2593.0,47.070672157705694,31.11629809275288,1.0,0.0,1.0,0.0,36.10808281029989,39.21414944377749,31.3393202539106,0.0,8.910226326487855,9.749685260694449,Heatwave,1,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2025,test,8,3,7,0,1,0.5537725484703554,30.505878764014263,53.94141341508877,0.02280648814333211,14.10808281029989,70,75.0,0.8823528373702544,1
EMG_010925,2025-07-17 09:15:00,D10,Medical Emergency,Medium,16.265727966509452,1,0,0,0,Transported to Hospital,2025-07-17 09:00:00,2807.0,43.910509621537614,37.78754722463064,1.0,0.0,1.0,0.0,38.090698025388505,39.71936682472976,39.66948651116646,0.0,15.31095427850871,31.73439907899432,Heatwave,1,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2025,test,9,3,7,0,1,0.4391050523048709,28.06999719300028,62.50207409478726,0.0391897000615863,16.090698025388505,130,90.0,0.899999910000009,0
EMG_010926,2025-07-17 09:16:00,D18,Public Safety Incident,High,21.27308488444812,0,0,0,0,Resolved On-Site,2025-07-17 09:00:00,3206.0,21.05448640929434,79.40284392999148,1.0,0.0,1.0,0.0,36.53029771639896,36.97308159679616,26.54254002037413,0.0,13.984065085323817,29.542850454138645,Heatwave,1,0,0,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,3,0,0,1,0,0,0,1,0,0,0,0,2025,test,9,3,7,0,1,0.3509080483368976,53.43332442777926,145.36724820982036,0.03579341341935742,14.530297716398962,75,70.0,1.2499997916667014,0
EMG_010923,2025-07-17 09:30:00,D09,Traffic Accident,High,19.61689187637301,1,1,0,1,Transported to Hospital,2025-07-17 09:00:00,3192.0,27.46232994732772,75.34683187952271,1.0,0.0,1.0,0.0,37.03355600045197,37.39215289573405,53.36832281518375,0.0,9.89551064802982,39.72947630784886,Heatwave,1,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2025,test,9,3,7,0,1,0.5492464890972566,63.83998723200255,112.1482326256179,0.0253284078313043,15.033556000451973,60,65.0,1.599999680000064,1
EMG_010924,2025-07-17 09:45:00,D09,Medical Emergency,Low,26.56397692701482,1,0,0,0,Transported to Hospital,2025-07-17 09:00:00,3192.0,27.46232994732772,75.34683187952271,1.0,0.0,1.0,0.0,37.03355600045197,37.39215289573405,53.36832281518375,0.0,9.89551064802982,39.72947630784886,Heatwave,1,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2025,test,9,3,7,0,1,0.5492464890972566,63.83998723200255,112.1482326256179,0.0253284078313043,15.033556000451973,60,65.0,1.599999680000064,0
EMG_010927,2025-07-17 10:42:00,D04,Traffic Accident,Medium,17.958090368959887,1,0,0,1,Transported to Hospital,2025-07-17 10:00:00,2137.0,39.60446841985716,43.78732731462933,0.0,0.0,1.0,0.0,36.80731605605793,38.36647458620968,40.1271460142487,0.0,11.090177699960464,47.92351288308289,Heatwave,1,0,0,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2025,test,10,3,7,0,0,0.6600743636518921,35.616660730556546,52.629675579127245,0.02838626056778191,14.807316056057928,45,70.0,1.2499997916667014,0
EMG_010930,2025-07-17 15:22:00,D17,Traffic Accident,Low,18.63581131342355,1,0,0,1,Resolved On-Site,2025-07-17 15:00:00,1814.0,46.20069239507735,27.21246966699637,0.0,0.0,1.0,0.0,38.55770628595822,39.14847356717316,37.10975076728632,0.0,8.26775164434391,40.15744719763445,Heatwave,1,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2025,test,15,3,7,0,0,0.5775085827498939,22.674997165625353,38.43163962122695,0.021162019115968746,16.55770628595822,100,80.0,0.8749998906250136,0
EMG_010929,2025-07-17 15:40:00,D09,Public Safety Incident,Critical,15.361628300677102,0,0,0,0,Transported to Hospital,2025-07-17 15:00:00,1924.0,40.60050190381818,48.33049913093263,0.0,0.0,1.0,0.0,37.37131888023056,37.962907629389306,54.079052953303616,0.0,8.83484050248086,3.4286803314015835,Heatwave,1,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,4,0,0,1,0,0,0,1,0,0,0,0,2025,test,15,3,7,0,0,0.8120098756743883,38.479992304001534,46.249442000684404,0.022613531664069642,15.371318880230561,60,65.0,1.599999680000064,0
EMG_010928,2025-07-17 15:47:00,D07,Medical Emergency,Low,23.72788540640146,1,0,0,0,Transported to Hospital,2025-07-17 15:00:00,2092.0,43.69529269287554,40.29364020263735,0.0,0.0,1.0,0.0,36.75222707021179,39.412826667673954,39.8312798777824,0.0,8.424577806318762,52.67156918648831,Heatwave,1,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2025,test,15,3,7,0,0,0.7282547568387995,34.866660855556525,46.805823923678346,0.02156342912202114,14.752227070211788,50,72.0,1.0833331527778078,0
EMG_010931,2025-07-17 16:00:00,D02,Traffic Accident,Medium,45.09000543588819,1,0,0,1,Referred to Other Agency,2025-07-17 16:00:00,4103.0,5.0,120.0,1.0,0.0,2.0,0.0,39.61626145764173,40.63886743547213,60.30323788668959,2.973981404698129,38.98095651806275,100.0,Storm,1,1,1,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2025,test,16,3,7,0,1,0.05882352249135029,48.27058255640205,683.8333333333334,0.4323003594830003,17.616261457641727,105,92.0,1.0588234048443053,0
EMG_010937,2025-07-17 16:13:00,D18,Traffic Accident,Medium,45.92493475426995,1,0,0,1,Resolved On-Site,2025-07-17 16:00:00,3243.0,5.0,120.0,1.0,0.0,2.0,0.0,37.41690030375962,40.05244104965709,55.93671810829659,2.9854495329496475,85.16069278724574,100.0,Storm,1,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2025,test,16,3,7,0,1,0.08333331944444676,54.04999099166817,540.5,0.5506267757725135,15.416900303759618,75,70.0,1.2499997916667014,0
EMG_010935,2025-07-17 16:37:00,D11,Traffic Accident,Medium,46.6504410343169,1,0,0,1,Transported to Hospital,2025-07-17 16:00:00,3362.0,5.0,120.0,1.0,0.0,2.0,0.0,39.26542945077051,41.25662190228443,64.04968611242435,2.7004454773351423,35.264522793995056,70.38426910227798,Storm,1,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2025,test,16,3,7,0,1,0.16666661111112963,112.06662931112356,560.3333333333334,0.4197962744082767,17.26542945077051,80,88.0,2.666665777778074,0
EMG_010933,2025-07-17 16:42:00,D10,Infrastructure Failure,Low,40.73641446196692,0,0,0,0,Transported to Hospital,2025-07-17 16:00:00,2748.0,9.670985317302367,67.99584711911746,1.0,0.0,2.0,0.0,39.49630422511405,40.85401040054665,62.72311063740922,2.708164581151114,90.35523824131025,77.09233279787098,Storm,1,1,1,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2025,test,16,3,7,0,1,0.09670984350203932,27.479997252000274,257.5207366787659,0.5608901042305714,17.496304225114052,130,90.0,0.899999910000009,0
EMG_010934,2025-07-17 16:46:00,D10,Fire,Low,41.47010157117027,0,0,0,0,Resolved On-Site,2025-07-17 16:00:00,2748.0,9.670985317302367,67.99584711911746,1.0,0.0,2.0,0.0,39.49630422511405,40.85401040054665,62.72311063740922,2.708164581151114,90.35523824131025,77.09233279787098,Storm,1,1,1,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2025,test,16,3,7,0,1,0.09670984350203932,27.479997252000274,257.5207366787659,0.5608901042305714,17.496304225114052,130,90.0,0.899999910000009,0
EMG_010932,2025-07-17 16:55:00,D04,Weather Emergency,High,37.91184055006007,0,0,1,0,Resolved On-Site,2025-07-17 16:00:00,4244.0,5.0,120.0,1.0,0.0,2.0,0.0,36.56610189648547,38.21003907351036,54.26522949853569,0.0,7.138281579784822,60.98805490861257,Storm,1,1,1,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2025,test,16,3,7,0,1,0.08333331944444676,70.73332154444641,707.3333333333334,0.31827104365791115,14.56610189648547,45,70.0,1.2499997916667014,0
EMG_010936,2025-07-17 16:58:00,D12,Weather Emergency,Medium,36.42064790744252,0,0,1,0,Resolved On-Site,2025-07-17 16:00:00,2013.0,8.164439734598977,67.64680402952453,1.0,0.0,2.0,0.0,37.33272119023496,38.74769157365832,45.91168649091978,0.0,11.542786090083084,22.80981686938048,Storm,1,1,1,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2025,test,16,3,7,0,1,0.1088591819467621,26.839996421333808,219.65336215810535,0.32954475054375687,15.332721190234963,145,95.0,0.6666665777777896,0
EMG_010941,2025-07-17 17:11:00,D19,Infrastructure Failure,Medium,45.87323990812551,0,0,0,0,Resolved On-Site,2025-07-17 17:00:00,1972.0,5.0,109.5617834852323,1.0,0.0,2.0,0.0,34.85536251148302,38.2085215206871,57.43166256276443,2.5782772273440555,63.54594638613001,95.52679046868806,Storm,1,1,1,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2025,test,17,3,7,0,1,0.11111108641975856,43.822212483952775,328.6666666666667,0.4908488967404586,12.855362511483023,20,55.0,0.8888886913580685,0
EMG_010938,2025-07-17 17:17:00,D06,Medical Emergency,High,41.58149079523676,1,1,0,0,Resolved On-Site,2025-07-17 17:00:00,2847.0,5.0,120.0,1.0,0.0,2.0,0.0,36.50533808353613,37.85143069096336,57.7200454152981,2.425022715260695,52.27671256756194,92.44419424551018,Storm,1,1,1,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2025,test,17,3,7,0,1,0.09090907438016829,51.763626952067824,474.5,0.46032824264467787,14.505338083536131,40,80.0,1.0909088925620194,1
EMG_010939,2025-07-17 17:19:00,D14,Medical Emergency,Medium,38.66798395963268,1,0,0,0,Transported to Hospital,2025-07-17 17:00:00,2347.0,5.0,83.52139307230686,1.0,0.0,2.0,0.0,36.47478890221544,40.18459187359949,55.56234393287224,2.8059761115355784,46.310877590252936,99.73896691974592,Storm,1,1,1,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2025,test,17,3,7,0,1,0.07142856122449125,33.52856663877619,391.1666666666667,0.4492245133444024,14.474788902215437,70,85.0,1.2142855408163513,0
EMG_010940,2025-07-17 17:42:00,D17,Weather Emergency,Medium,42.284433726050025,0,0,1,0,Transported to Hospital,2025-07-17 17:00:00,3245.0,5.0,107.74465760806802,1.0,0.0,2.0,0.0,36.59103669770666,38.59420949892348,57.05452055487521,2.408448607082408,47.963543731898014,87.31920535264186,Storm,1,1,1,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2025,test,17,3,7,0,1,0.06249999218750098,40.562494929688135,540.8333333333334,0.4491070527760219,14.591036697706663,100,80.0,0.8749998906250136,0
EMG_010949,2025-07-17 18:04:00,D18,Weather Emergency,High,45.14327473978982,0,0,1,0,Resolved On-Site,2025-07-17 18:00:00,3170.0,5.0,120.0,1.0,0.0,2.0,0.0,32.46735401377647,35.30280115599987,74.42114878392718,3.699879447267629,81.01585309622686,100.0,Storm,1,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2025,test,18,3,7,0,1,0.08333331944444676,52.83332452777924,528.3333333333334,0.5478311409278545,10.467354013776472,75,70.0,1.2499997916667014,0
EMG_010945,2025-07-17 18:07:00,D06,Weather Emergency,Medium,45.22788882193666,0,0,1,0,Transported to Hospital,2025-07-17 18:00:00,2991.0,5.0,120.0,1.0,0.0,2.0,0.0,32.783046705740034,34.65398727296802,54.47969774902471,3.9000233969251976,64.33464091675299,71.29312011723599,Storm,1,1,1,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2025,test,18,3,7,0,1,0.09090907438016829,54.38180829421667,498.5,0.5073230435917636,10.783046705740034,40,80.0,1.0909088925620194,0
EMG_010944,2025-07-17 18:10:00,D03,Traffic Accident,Medium,30.3210521859618,1,0,0,1,Resolved On-Site,2025-07-17 18:00:00,1309.0,17.79278771078721,41.284340622247065,1.0,0.0,2.0,0.0,34.962137662806576,35.26745101798539,90.54894584101416,3.879811027690321,56.79654160043355,100.0,Storm,1,1,1,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2025,test,18,3,7,0,1,0.2541826452708679,18.699997328571808,69.6543812522622,0.4878075774657248,12.962137662806576,130,98.0,0.57142848979593,0
EMG_010943,2025-07-17 18:15:00,D02,Infrastructure Failure,Low,51.04669822049594,0,0,0,0,Transported to Hospital,2025-07-17 18:00:00,4144.0,5.0,117.92795403023406,1.0,0.0,2.0,0.0,33.18177958705944,34.65498564573409,80.68679205227374,4.1865305230815855,38.95626664649627,71.35913647597212,Storm,1,1,1,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,test,18,3,7,0,1,0.05882352249135029,48.75293544083112,690.6666666666666,0.44549833422543694,11.181779587059438,105,92.0,1.0588234048443053,0
EMG_010947,2025-07-17 18:25:00,D13,Medical Emergency,Medium,31.57911736440433,1,0,0,0,Transported to Hospital,2025-07-17 18:00:00,708.0,25.33452751169598,39.42588460499698,1.0,0.0,2.0,0.0,31.73977667601934,35.621252348255524,68.51376910994586,3.608191517120247,75.47550546703701,62.64253097052928,Storm,1,1,1,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2025,test,18,3,7,0,1,0.6333630294516421,17.699995575001104,26.884856760219268,0.5326473915422609,9.73977667601934,20,10.0,1.4999996250000935,0
EMG_010950,2025-07-17 18:25:00,D20,Weather Emergency,Critical,34.09739593060373,0,0,1,0,Transported to Hospital,2025-07-17 18:00:00,2043.0,5.0,94.10731182725512,1.0,0.0,2.0,0.0,32.11848932889123,35.62853840816566,67.64277510905629,3.8225952125270974,70.23953179694574,93.39698580845852,Storm,1,1,1,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,4,0,0,0,0,1,0,0,0,0,1,0,2025,test,18,3,7,0,1,0.09090907438016829,37.145447791736764,340.5,0.5215903165592262,10.11848932889123,25,40.0,0.5454544462810097,0
EMG_010942,2025-07-17 18:26:00,D02,Traffic Accident,Medium,43.920220676448,1,0,0,1,Transported to Hospital,2025-07-17 18:00:00,4144.0,5.0,117.92795403023406,1.0,0.0,2.0,0.0,33.18177958705944,34.65498564573409,80.68679205227374,4.1865305230815855,38.95626664649627,71.35913647597212,Storm,1,1,1,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2025,test,18,3,7,0,1,0.05882352249135029,48.75293544083112,690.6666666666666,0.44549833422543694,11.181779587059438,105,92.0,1.0588234048443053,0
EMG_010948,2025-07-17 18:55:00,D13,Medical Emergency,Medium,31.31362867538145,1,0,0,0,Resolved On-Site,2025-07-17 18:00:00,708.0,25.33452751169598,39.42588460499698,1.0,0.0,2.0,0.0,31.73977667601934,35.621252348255524,68.51376910994586,3.608191517120247,75.47550546703701,62.64253097052928,Storm,1,1,1,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2025,test,18,3,7,0,1,0.6333630294516421,17.699995575001104,26.884856760219268,0.5326473915422609,9.73977667601934,20,10.0,1.4999996250000935,0
EMG_010946,2025-07-17 18:56:00,D11,Medical Emergency,Medium,45.55290369031447,1,0,0,0,Resolved On-Site,2025-07-17 18:00:00,3471.0,5.0,120.0,1.0,0.0,2.0,0.0,33.77379140450991,36.41337117107931,81.10226675736017,3.7304928357922273,32.89143103806668,100.0,Storm,1,1,1,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2025,test,18,3,7,0,1,0.16666661111112963,115.69996143334619,578.5,0.4249873635674193,11.773791404509907,80,88.0,2.666665777778074,0
EMG_010954,2025-07-17 19:02:00,D07,Weather Emergency,Low,46.54816685807664,0,0,1,0,Resolved On-Site,2025-07-17 19:00:00,3802.0,5.0,120.0,1.0,0.0,2.0,0.0,33.73979991853185,34.99454922930881,75.4367266743451,11.469012363073736,68.87649396178449,95.51223963457458,Storm,1,1,1,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2025,test,19,3,7,0,1,0.08333331944444676,63.36665610555731,633.6666666666666,0.6017273473658596,11.739799918531851,50,72.0,1.0833331527778078,0
EMG_010951,2025-07-17 19:17:00,D03,Weather Emergency,Medium,31.059923077365124,0,0,1,0,Transported to Hospital,2025-07-17 19:00:00,1189.0,18.20067735650101,42.63816990447109,1.0,0.0,2.0,0.0,35.555587795269595,36.24287524673483,77.28803603754346,11.966006498700152,57.23481420626509,74.58580902198909,Storm,1,1,1,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2025,test,19,3,7,0,1,0.2600096393772088,16.98571185918402,61.92489868579691,0.5773648984882289,13.555587795269595,130,98.0,0.57142848979593,0
EMG_010952,2025-07-17 19:30:00,D05,Traffic Accident,Low,50.75489087031696,1,0,0,1,Resolved On-Site,2025-07-17 19:00:00,3381.0,5.0,120.0,1.0,0.0,2.0,0.0,33.82260934783358,38.31240086431383,73.61147757241719,12.027934200204957,63.21495793193704,90.39639471498364,Storm,1,1,1,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2025,test,19,3,7,0,1,0.07692306508875921,52.01537661301898,563.5,0.5933488678245342,11.822609347833577,45,75.0,1.076922911242629,0
EMG_010953,2025-07-17 19:36:00,D05,Traffic Accident,Medium,45.81010278255184,1,0,0,1,Transported to Hospital,2025-07-17 19:00:00,3381.0,5.0,120.0,1.0,0.0,2.0,0.0,33.82260934783358,38.31240086431383,73.61147757241719,12.027934200204957,63.21495793193704,90.39639471498364,Storm,1,1,1,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2025,test,19,3,7,0,1,0.07692306508875921,52.01537661301898,563.5,0.5933488678245342,11.822609347833577,45,75.0,1.076922911242629,0
EMG_010955,2025-07-17 19:37:00,D12,Weather Emergency,Low,40.75145678079158,0,0,1,0,Transported to Hospital,2025-07-17 19:00:00,1930.0,11.820923204438907,62.41038886324562,1.0,0.0,2.0,0.0,32.887786873016466,35.62021148916454,73.29440281620451,11.88148895038768,94.99644437513275,91.86553872316956,Storm,1,1,1,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2025,test,19,3,7,0,1,0.15761228837754698,25.73332990222268,150.5351813769377,0.6730946931249112,10.887786873016466,145,95.0,0.6666665777777896,0
EMG_010961,2025-07-17 20:07:00,D09,Infrastructure Failure,High,39.31921406126284,0,0,0,0,Resolved On-Site,2025-07-17 20:00:00,1908.0,5.0,96.58195270348932,0.0,0.0,2.0,0.0,33.39071399066104,35.808419114685485,39.15815068362329,3.573497197993672,59.052365455769696,88.06834725155076,Storm,1,1,1,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2025,test,20,3,7,0,0,0.099999980000004,38.159992368001525,318.0,0.4902315186923255,11.390713990661041,60,65.0,1.599999680000064,0
EMG_010963,2025-07-17 20:13:00,D18,Medical Emergency,High,29.81951658795036,1,1,0,0,Resolved On-Site,2025-07-17 20:00:00,1662.0,7.760771616433637,70.16195606163974,0.0,0.0,2.0,0.0,33.20037281333063,37.09117807784224,84.79949612177326,3.98707040015968,77.72589764624621,100.0,Storm,1,1,1,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2025,test,20,3,7,0,0,0.12934617204953192,27.6999953833341,189.70931702892312,0.5425511118827051,11.200372813330631,75,70.0,1.2499997916667014,1
EMG_010959,2025-07-17 20:15:00,D06,Traffic Accident,High,33.237966101284314,1,1,0,1,Resolved On-Site,2025-07-17 20:00:00,1814.0,5.791780101499793,81.75827338431507,0.0,0.0,2.0,0.0,32.55091764765698,36.07663361712251,55.503534420928304,3.7601662588833262,58.67062867364468,82.23756728233693,Storm,1,1,1,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2025,test,20,3,7,0,0,0.10530507360816466,32.98181218512506,267.087563627012,0.49129595643192947,10.55091764765698,40,80.0,1.0909088925620194,1
