event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_011266,2025-08-10 08:46:00,D18,Weather Emergency,Medium,34.20665625814971,0,0,1,0,Resolved On-Site
EMG_011268,2025-08-10 08:50:00,D20,Public Safety Incident,Low,31.2729609402084,0,0,0,0,Resolved On-Site
EMG_011271,2025-08-10 15:06:00,D08,Traffic Accident,High,11.745299326397346,1,1,0,1,Resolved On-Site
EMG_011270,2025-08-10 15:49:00,D08,Traffic Accident,Medium,10.965313508576273,1,0,0,1,Resolved On-Site
EMG_011272,2025-08-11 01:02:00,D04,Fire,Medium,12.26129957365596,0,0,0,0,Resolved On-Site
EMG_011273,2025-08-11 08:44:00,D16,Traffic Accident,Medium,17.794761321582918,1,0,0,1,Transported to Hospital
EMG_011276,2025-08-11 14:13:00,D16,Traffic Accident,Medium,14.736018283914078,1,0,0,1,Resolved On-Site
EMG_011275,2025-08-11 14:21:00,D16,Traffic Accident,Low,19.100708152427416,1,0,0,1,Transported to Hospital
EMG_011274,2025-08-11 14:33:00,D14,Medical Emergency,High,9.184505457524434,1,1,0,0,Resolved On-Site
EMG_011277,2025-08-11 15:01:00,D11,Medical Emergency,Low,30.037615203402684,1,0,0,0,Referred to Other Agency
EMG_011278,2025-08-11 16:45:00,D08,Medical Emergency,Low,27.504408640381254,1,0,0,0,Resolved On-Site
EMG_011279,2025-08-11 20:44:00,D08,Medical Emergency,Low,18.243237469702173,1,0,0,0,Transported to Hospital
EMG_011280,2025-08-12 02:45:00,D07,Traffic Accident,Medium,13.844492206075143,1,0,0,1,Resolved On-Site
EMG_011283,2025-08-12 07:30:00,D20,Medical Emergency,Medium,20.463457520619528,1,0,0,0,Resolved On-Site
EMG_011282,2025-08-12 07:37:00,D20,Medical Emergency,Medium,19.854379757977508,1,0,0,0,Resolved On-Site
EMG_011281,2025-08-12 07:51:00,D07,Traffic Accident,Medium,28.06610287961732,1,0,0,1,Transported to Hospital
EMG_011284,2025-08-12 09:02:00,D11,Traffic Accident,Low,37.3473994724426,1,0,0,1,Resolved On-Site
EMG_011285,2025-08-12 10:03:00,D19,Medical Emergency,Medium,16.051484302669753,1,0,0,0,Resolved On-Site
EMG_011286,2025-08-12 13:04:00,D06,Public Safety Incident,Low,20.481839700567047,0,0,0,0,Transported to Hospital
EMG_011287,2025-08-12 13:38:00,D10,Traffic Accident,Medium,13.042952186469671,1,0,0,1,Transported to Hospital
EMG_011288,2025-08-12 15:58:00,D16,Traffic Accident,Medium,14.346407250299915,1,0,0,1,Resolved On-Site
EMG_011290,2025-08-12 17:03:00,D11,Medical Emergency,Medium,32.894026995850275,1,0,0,0,Resolved On-Site
EMG_011289,2025-08-12 17:23:00,D02,Traffic Accident,High,19.62306102864119,1,1,0,1,Resolved On-Site
EMG_011291,2025-08-12 19:08:00,D10,Traffic Accident,Medium,14.412295693842989,1,0,0,1,Resolved On-Site
EMG_011293,2025-08-12 21:46:00,D17,Traffic Accident,Low,17.654421916369856,1,0,0,1,Transported to Hospital
EMG_011292,2025-08-12 21:54:00,D15,Traffic Accident,Medium,21.27577075254266,1,0,0,1,Transported to Hospital
EMG_011294,2025-08-13 05:29:00,D19,Medical Emergency,Low,9.922797386048964,1,0,0,0,Resolved On-Site
EMG_011295,2025-08-13 07:47:00,D02,Medical Emergency,Medium,26.480170300299815,1,0,0,0,Transported to Hospital
EMG_011297,2025-08-13 08:04:00,D18,Traffic Accident,Low,27.74336790803168,1,0,0,1,Resolved On-Site
EMG_011296,2025-08-13 08:23:00,D10,Infrastructure Failure,Medium,17.067755412392966,0,0,0,0,Resolved On-Site
EMG_011298,2025-08-13 12:14:00,D06,Traffic Accident,Medium,16.162133235680255,1,0,0,1,Transported to Hospital
EMG_011300,2025-08-13 16:46:00,D20,Medical Emergency,High,14.107279960943618,1,1,0,0,Transported to Hospital
EMG_011299,2025-08-13 16:54:00,D04,Traffic Accident,High,26.035038698733068,1,1,0,1,Resolved On-Site
EMG_011301,2025-08-13 17:00:00,D09,Medical Emergency,Medium,30.81219908663318,1,0,0,0,Transported to Hospital
EMG_011302,2025-08-13 17:38:00,D11,Fire,High,29.414330710331,0,0,0,0,Resolved On-Site
EMG_011304,2025-08-13 21:24:00,D18,Traffic Accident,High,16.889771543346054,1,1,0,1,Transported to Hospital
EMG_011303,2025-08-13 21:37:00,D18,Traffic Accident,High,16.462168404828642,1,1,0,1,Resolved On-Site
EMG_011306,2025-08-13 23:11:00,D05,Fire,Medium,14.831767575327182,0,0,0,0,Transported to Hospital
EMG_011305,2025-08-13 23:12:00,D05,Traffic Accident,Medium,15.18400040858908,1,0,0,1,Resolved On-Site
EMG_011307,2025-08-14 07:30:00,D14,Medical Emergency,High,17.92614651566437,1,1,0,0,Transported to Hospital
EMG_011308,2025-08-14 08:41:00,D15,Public Safety Incident,Low,29.53336840886065,0,0,0,0,Resolved On-Site
EMG_011309,2025-08-14 09:36:00,D04,Traffic Accident,Medium,30.43132830912568,1,0,0,1,Resolved On-Site
EMG_011310,2025-08-14 09:41:00,D20,Traffic Accident,Medium,18.678210987363595,1,0,0,1,Resolved On-Site
EMG_011311,2025-08-14 11:07:00,D20,Traffic Accident,Medium,16.7043106576464,1,0,0,1,Transported to Hospital
EMG_011313,2025-08-14 13:09:00,D20,Medical Emergency,Medium,16.65868040140861,1,0,0,0,Transported to Hospital
EMG_011312,2025-08-14 13:34:00,D20,Traffic Accident,Medium,18.952411216884016,1,0,0,1,Referred to Other Agency
EMG_011315,2025-08-14 14:20:00,D03,Traffic Accident,Medium,15.267819598224728,1,0,0,1,Resolved On-Site
EMG_011314,2025-08-14 14:34:00,D01,Traffic Accident,Critical,12.769681873664789,1,1,0,1,Resolved On-Site
EMG_011317,2025-08-14 16:42:00,D06,Medical Emergency,Low,30.2217443371999,1,0,0,0,Transported to Hospital
EMG_011316,2025-08-14 16:51:00,D06,Public Safety Incident,Critical,18.09480189551586,0,0,0,0,Resolved On-Site
EMG_011318,2025-08-15 10:38:00,D01,Traffic Accident,Medium,21.038674914821417,1,0,0,1,Transported to Hospital
EMG_011319,2025-08-15 13:13:00,D03,Medical Emergency,Low,18.437092176985043,1,0,0,0,Resolved On-Site
EMG_011320,2025-08-15 15:14:00,D11,Medical Emergency,Medium,25.346466882986025,1,0,0,0,Resolved On-Site
EMG_011321,2025-08-15 17:48:00,D17,Medical Emergency,Low,23.456252059477656,1,0,0,0,Referred to Other Agency
EMG_011322,2025-08-15 18:07:00,D13,Traffic Accident,Medium,16.91773259978697,1,0,0,1,Resolved On-Site
EMG_011323,2025-08-15 19:26:00,D01,Traffic Accident,High,20.576964383176865,1,1,0,1,Resolved On-Site
EMG_011324,2025-08-15 22:31:00,D15,Medical Emergency,Low,22.889853233688765,1,0,0,0,Resolved On-Site
EMG_011326,2025-08-16 03:08:00,D19,Traffic Accident,Low,17.3168622755638,1,0,0,1,Resolved On-Site
EMG_011325,2025-08-16 03:48:00,D19,Traffic Accident,Medium,12.220360699819002,1,0,0,1,Transported to Hospital
EMG_011327,2025-08-16 09:23:00,D20,Medical Emergency,Low,16.213458181574715,1,0,0,0,Transported to Hospital
EMG_011328,2025-08-17 02:54:00,D03,Medical Emergency,High,5.658993600037607,1,1,0,0,Transported to Hospital
EMG_011329,2025-08-17 07:02:00,D19,Medical Emergency,Low,20.44377664372321,1,0,0,0,Resolved On-Site
EMG_011330,2025-08-17 08:54:00,D05,Traffic Accident,Medium,18.567057191938893,1,0,0,1,Resolved On-Site
EMG_011331,2025-08-17 08:55:00,D15,Traffic Accident,Medium,15.5217406850364,1,0,0,1,Resolved On-Site
EMG_011332,2025-08-17 09:57:00,D09,Fire,Low,19.476859066176853,0,0,0,0,Resolved On-Site
EMG_011333,2025-08-17 14:10:00,D18,Medical Emergency,Low,17.64387502444224,1,0,0,0,Resolved On-Site
EMG_011334,2025-08-17 18:58:00,D01,Traffic Accident,Critical,12.998477931455811,1,1,0,1,Transported to Hospital
EMG_011335,2025-08-17 18:58:00,D18,Traffic Accident,Low,19.37880022606353,1,0,0,1,Resolved On-Site
EMG_011336,2025-08-17 22:35:00,D05,Public Safety Incident,Low,20.632202957214226,0,0,0,0,Transported to Hospital
EMG_011337,2025-08-18 00:22:00,D04,Medical Emergency,Medium,12.684749480362504,1,0,0,0,Resolved On-Site
EMG_011338,2025-08-18 01:47:00,D09,Traffic Accident,High,11.85981939717952,1,1,0,1,Transported to Hospital
EMG_011339,2025-08-18 05:40:00,D04,Medical Emergency,Medium,14.193815473778203,1,0,0,0,Transported to Hospital
EMG_011341,2025-08-18 07:03:00,D18,Traffic Accident,High,15.921509802045083,1,1,0,1,Resolved On-Site
EMG_011340,2025-08-18 07:16:00,D07,Public Safety Incident,High,22.17011182627321,0,0,0,0,Resolved On-Site
EMG_011343,2025-08-18 10:23:00,D08,Medical Emergency,Low,22.882461671836207,1,0,0,0,Resolved On-Site
EMG_011342,2025-08-18 10:33:00,D05,Medical Emergency,Medium,18.574809898541112,1,0,0,0,Transported to Hospital
EMG_011344,2025-08-18 12:20:00,D08,Traffic Accident,High,11.490674201017782,1,1,0,1,Transported to Hospital
EMG_011345,2025-08-18 12:43:00,D14,Medical Emergency,Medium,19.456020472816945,1,0,0,0,Resolved On-Site
EMG_011346,2025-08-18 17:10:00,D02,Medical Emergency,Low,23.636937621508583,1,0,0,0,Resolved On-Site
EMG_011347,2025-08-18 17:16:00,D08,Medical Emergency,Medium,22.47976380334472,1,0,0,0,Transported to Hospital
EMG_011349,2025-08-18 18:40:00,D18,Fire,Low,22.855554642934862,0,0,0,0,Transported to Hospital
EMG_011348,2025-08-18 18:43:00,D18,Traffic Accident,Medium,22.97953007681757,1,0,0,1,Resolved On-Site
EMG_011350,2025-08-19 01:07:00,D06,Medical Emergency,Medium,15.488145625514743,1,0,0,0,Transported to Hospital
EMG_011352,2025-08-19 07:07:00,D03,Traffic Accident,Medium,32.220957937721174,1,0,0,1,Transported to Hospital
EMG_011353,2025-08-19 07:15:00,D12,Infrastructure Failure,Medium,36.24301082125748,0,0,0,0,Transported to Hospital
EMG_011351,2025-08-19 07:17:00,D02,Traffic Accident,Medium,50.51043952376595,1,0,0,1,Resolved On-Site
EMG_011354,2025-08-19 08:07:00,D05,Traffic Accident,Medium,46.84067169679573,1,0,0,1,Transported to Hospital
EMG_011356,2025-08-19 08:10:00,D08,Traffic Accident,Low,42.50380374113056,1,0,0,1,Transported to Hospital
EMG_011357,2025-08-19 08:18:00,D14,Infrastructure Failure,High,33.93204349854643,0,0,0,0,Resolved On-Site
EMG_011358,2025-08-19 08:28:00,D16,Traffic Accident,Medium,33.44785258798604,1,0,0,1,Transported to Hospital
EMG_011355,2025-08-19 08:54:00,D08,Traffic Accident,Medium,44.30202492234303,1,0,0,1,Resolved On-Site
EMG_011364,2025-08-19 09:06:00,D16,Infrastructure Failure,Medium,35.34663856487319,0,0,0,0,Transported to Hospital
EMG_011363,2025-08-19 09:08:00,D15,Weather Emergency,Medium,47.702903001142346,0,0,1,0,Resolved On-Site
EMG_011360,2025-08-19 09:27:00,D09,Weather Emergency,Low,46.43923361161096,0,0,1,0,Resolved On-Site
EMG_011359,2025-08-19 09:29:00,D01,Medical Emergency,Low,48.83965039657856,1,0,0,0,Transported to Hospital
EMG_011361,2025-08-19 09:43:00,D11,Weather Emergency,High,41.698045395849455,0,0,1,0,Resolved On-Site
EMG_011362,2025-08-19 09:46:00,D14,Traffic Accident,High,37.34998469905448,1,1,0,1,Resolved On-Site
EMG_011365,2025-08-19 10:13:00,D09,Fire,Medium,28.87857041217078,0,0,0,0,Transported to Hospital
EMG_011366,2025-08-19 11:12:00,D13,Medical Emergency,Medium,15.872164153218048,1,0,0,0,Resolved On-Site
EMG_011367,2025-08-19 11:18:00,D13,Traffic Accident,Critical,10.787901023980092,1,1,0,1,Resolved On-Site
EMG_011368,2025-08-19 12:37:00,D15,Medical Emergency,Medium,17.968287917646187,1,0,0,0,Resolved On-Site
EMG_011369,2025-08-19 14:14:00,D02,Traffic Accident,Low,22.081809692032227,1,0,0,1,Resolved On-Site
EMG_011370,2025-08-19 22:43:00,D18,Traffic Accident,Low,21.391465179576507,1,0,0,1,Transported to Hospital
EMG_011371,2025-08-19 22:49:00,D20,Medical Emergency,Critical,8.68432923214454,1,1,0,0,Transported to Hospital
EMG_011372,2025-08-20 00:12:00,D09,Medical Emergency,Low,15.417063608707124,1,0,0,0,Resolved On-Site
EMG_011373,2025-08-20 04:05:00,D01,Weather Emergency,Medium,30.29207954350444,0,0,1,0,Resolved On-Site
EMG_011379,2025-08-20 04:26:00,D16,Weather Emergency,Low,27.60253917897263,0,0,1,0,Transported to Hospital
EMG_011374,2025-08-20 04:28:00,D02,Weather Emergency,Medium,28.366989587209737,0,0,1,0,Transported to Hospital
EMG_011380,2025-08-20 04:34:00,D20,Medical Emergency,Low,27.884495485353536,1,0,0,0,Resolved On-Site
EMG_011377,2025-08-20 04:37:00,D09,Weather Emergency,Low,33.821920499652066,0,0,1,0,Transported to Hospital
EMG_011378,2025-08-20 04:50:00,D11,Public Safety Incident,Low,38.567320986481214,0,0,0,0,Resolved On-Site
EMG_011375,2025-08-20 04:52:00,D04,Medical Emergency,Low,31.04490511468179,1,0,0,0,Resolved On-Site
EMG_011376,2025-08-20 04:54:00,D04,Traffic Accident,Medium,26.195395140070964,1,0,0,1,Transported to Hospital
EMG_011384,2025-08-20 05:05:00,D15,Public Safety Incident,Medium,26.715235510457195,0,0,0,0,Resolved On-Site
EMG_011383,2025-08-20 05:10:00,D15,Traffic Accident,Low,27.837175880938577,1,0,0,1,Resolved On-Site
EMG_011382,2025-08-20 05:24:00,D11,Public Safety Incident,High,28.924966812536542,0,0,0,0,Resolved On-Site
EMG_011385,2025-08-20 05:29:00,D17,Medical Emergency,Low,29.566078732869865,1,0,0,0,Resolved On-Site
EMG_011381,2025-08-20 05:33:00,D02,Medical Emergency,Medium,23.65883308238454,1,0,0,0,Resolved On-Site
EMG_011386,2025-08-20 06:32:00,D16,Weather Emergency,Medium,28.297313150801813,0,0,1,0,Transported to Hospital
EMG_011388,2025-08-20 06:39:00,D19,Traffic Accident,Medium,36.4978649182195,1,0,0,1,Transported to Hospital
EMG_011387,2025-08-20 06:50:00,D17,Medical Emergency,Low,37.891554666922495,1,0,0,0,Resolved On-Site
EMG_011389,2025-08-20 07:02:00,D03,Weather Emergency,Medium,30.567075716869184,0,0,1,0,Resolved On-Site
EMG_011395,2025-08-20 07:07:00,D15,Public Safety Incident,Medium,40.97489085650773,0,0,0,0,Transported to Hospital
EMG_011396,2025-08-20 07:11:00,D16,Medical Emergency,Low,39.75441391018329,1,0,0,0,Resolved On-Site
EMG_011391,2025-08-20 07:22:00,D03,Medical Emergency,Medium,32.30178197190833,1,0,0,0,Resolved On-Site
EMG_011390,2025-08-20 07:40:00,D03,Weather Emergency,Low,35.50185483654122,0,0,1,0,Resolved On-Site
EMG_011393,2025-08-20 07:43:00,D07,Traffic Accident,Medium,43.75299033522994,1,0,0,1,Resolved On-Site
EMG_011392,2025-08-20 07:49:00,D04,Weather Emergency,Medium,44.34054775416923,0,0,1,0,Resolved On-Site
EMG_011394,2025-08-20 07:50:00,D13,Weather Emergency,Medium,30.79785219216862,0,0,1,0,Resolved On-Site
EMG_011397,2025-08-20 07:55:00,D18,Weather Emergency,Critical,38.65877373810146,0,0,1,0,Referred to Other Agency
EMG_011401,2025-08-20 08:02:00,D07,Medical Emergency,Medium,42.90081989828497,1,0,0,0,Resolved On-Site
EMG_011402,2025-08-20 08:05:00,D10,Fire,Low,41.71773568861212,0,0,0,0,Resolved On-Site
EMG_011399,2025-08-20 08:18:00,D05,Medical Emergency,Low,47.3836931047739,1,0,0,0,Transported to Hospital
EMG_011405,2025-08-20 08:18:00,D19,Traffic Accident,High,43.18288042659912,1,1,0,1,Transported to Hospital
EMG_011404,2025-08-20 08:21:00,D11,Medical Emergency,High,42.146024706672506,1,1,0,0,Transported to Hospital
EMG_011403,2025-08-20 08:23:00,D10,Traffic Accident,Low,37.94294879944376,1,0,0,1,Resolved On-Site
EMG_011400,2025-08-20 08:28:00,D06,Medical Emergency,Low,49.00144678548696,1,0,0,0,Resolved On-Site
EMG_011406,2025-08-20 08:36:00,D19,Weather Emergency,Medium,44.96554367050568,0,0,1,0,Resolved On-Site
EMG_011398,2025-08-20 08:39:00,D02,Weather Emergency,High,40.83780121856358,0,0,1,0,Transported to Hospital
EMG_011407,2025-08-20 10:44:00,D01,Medical Emergency,Medium,22.89832277667982,1,0,0,0,Resolved On-Site
EMG_011408,2025-08-20 11:15:00,D12,Traffic Accident,Medium,16.897428249282754,1,0,0,1,Resolved On-Site
EMG_011409,2025-08-20 14:48:00,D11,Public Safety Incident,Low,30.292627245686717,0,0,0,0,Transported to Hospital
EMG_011410,2025-08-20 15:06:00,D09,Medical Emergency,Medium,19.039342540533305,1,0,0,0,Resolved On-Site
EMG_011411,2025-08-20 15:28:00,D16,Traffic Accident,Medium,14.996323828561428,1,0,0,1,Transported to Hospital
EMG_011412,2025-08-20 15:56:00,D16,Medical Emergency,Critical,10.772769162932414,1,1,0,0,Resolved On-Site
EMG_011413,2025-08-20 20:35:00,D01,Public Safety Incident,High,14.765195334995878,0,0,0,0,Resolved On-Site
EMG_011414,2025-08-21 07:46:00,D14,Public Safety Incident,Medium,16.952631683883602,0,0,0,0,Transported to Hospital
EMG_011416,2025-08-21 12:01:00,D15,Fire,Medium,19.07060294375784,0,0,0,0,Resolved On-Site
EMG_011415,2025-08-21 12:14:00,D12,Traffic Accident,Low,17.700736093663583,1,0,0,1,Resolved On-Site
EMG_011417,2025-08-21 16:49:00,D07,Infrastructure Failure,Medium,28.316588384025263,0,0,0,0,Transported to Hospital
EMG_011419,2025-08-21 18:07:00,D17,Fire,High,15.626204777924578,0,0,0,0,Transported to Hospital
EMG_011418,2025-08-21 18:51:00,D07,Traffic Accident,Medium,29.39341298145488,1,0,0,1,Referred to Other Agency
EMG_011420,2025-08-21 19:00:00,D08,Fire,Low,21.45799825580916,0,0,0,0,Transported to Hospital
EMG_011421,2025-08-21 21:33:00,D10,Medical Emergency,Low,18.48326179301881,1,0,0,0,Transported to Hospital
EMG_011422,2025-08-22 01:18:00,D12,Medical Emergency,Medium,11.353225178664294,1,0,0,0,Resolved On-Site
EMG_011423,2025-08-22 01:30:00,D12,Medical Emergency,High,9.470661689929877,1,1,0,0,Transported to Hospital
EMG_011424,2025-08-22 04:15:00,D06,Medical Emergency,High,11.479232233688595,1,1,0,0,Resolved On-Site
EMG_011426,2025-08-22 11:12:00,D10,Traffic Accident,Low,14.780809822712294,1,0,0,1,Resolved On-Site
EMG_011425,2025-08-22 11:25:00,D10,Traffic Accident,Medium,14.310783632774829,1,0,0,1,Resolved On-Site
EMG_011427,2025-08-22 11:26:00,D14,Medical Emergency,Medium,14.956097914391282,1,0,0,0,Transported to Hospital
EMG_011428,2025-08-22 16:57:00,D05,Traffic Accident,Medium,24.22889094245228,1,0,0,1,Resolved On-Site
EMG_011430,2025-08-22 18:03:00,D11,Medical Emergency,Medium,29.74178420979934,1,0,0,0,Resolved On-Site
EMG_011429,2025-08-22 18:39:00,D11,Medical Emergency,Medium,33.029475552473016,1,0,0,0,Resolved On-Site
EMG_011431,2025-08-22 19:30:00,D19,Medical Emergency,Medium,23.001481393781688,1,0,0,0,Transported to Hospital
EMG_011432,2025-08-22 21:02:00,D20,Traffic Accident,Low,19.804159733457844,1,0,0,1,Resolved On-Site
EMG_011433,2025-08-23 12:21:00,D18,Traffic Accident,Medium,17.107500435092376,1,0,0,1,Resolved On-Site
EMG_011434,2025-08-23 15:05:00,D09,Traffic Accident,Low,21.300903472474857,1,0,0,1,Transported to Hospital
EMG_011436,2025-08-23 19:14:00,D01,Infrastructure Failure,Medium,18.8057190429778,0,0,0,0,Resolved On-Site
EMG_011435,2025-08-23 19:16:00,D01,Medical Emergency,Low,17.85475542578516,1,0,0,0,Resolved On-Site
EMG_011437,2025-08-23 21:07:00,D07,Medical Emergency,Medium,20.8897629617055,1,0,0,0,Resolved On-Site
EMG_011438,2025-08-24 00:32:00,D07,Traffic Accident,Medium,12.968075290339776,1,0,0,1,Resolved On-Site
EMG_011439,2025-08-24 08:37:00,D16,Traffic Accident,High,14.20303220845115,1,1,0,1,Transported to Hospital
EMG_011440,2025-08-24 09:48:00,D10,Medical Emergency,Low,16.73165982472924,1,0,0,0,Transported to Hospital
EMG_011441,2025-08-24 10:50:00,D18,Traffic Accident,Low,22.70203956375586,1,0,0,1,Transported to Hospital
EMG_011444,2025-08-24 16:10:00,D20,Infrastructure Failure,Medium,17.092953816419826,0,0,0,0,Resolved On-Site
EMG_011443,2025-08-24 16:11:00,D15,Traffic Accident,Low,20.88972090649772,1,0,0,1,Resolved On-Site
EMG_011442,2025-08-24 16:40:00,D07,Traffic Accident,Medium,18.09144434044831,1,0,0,1,Resolved On-Site
EMG_011445,2025-08-24 18:56:00,D18,Traffic Accident,High,15.339594270601904,1,1,0,1,Transported to Hospital
EMG_011446,2025-08-25 01:56:00,D13,Medical Emergency,Medium,10.773880700341133,1,0,0,0,Resolved On-Site
EMG_011447,2025-08-25 02:25:00,D20,Fire,Low,14.55310917937899,0,0,0,0,Resolved On-Site
EMG_011448,2025-08-25 02:40:00,D20,Traffic Accident,Medium,15.235801526853468,1,0,0,1,Resolved On-Site
EMG_011449,2025-08-25 06:26:00,D01,Traffic Accident,Low,22.977176626819947,1,0,0,1,Resolved On-Site
EMG_011451,2025-08-25 07:06:00,D16,Medical Emergency,Medium,18.817080982065225,1,0,0,0,Transported to Hospital
EMG_011450,2025-08-25 07:34:00,D07,Public Safety Incident,Low,28.977556132454108,0,0,0,0,Resolved On-Site
EMG_011452,2025-08-25 16:49:00,D14,Medical Emergency,High,12.900833022183798,1,1,0,0,Resolved On-Site
EMG_011454,2025-08-25 23:32:00,D03,Fire,Medium,15.974548445027692,0,0,0,0,Transported to Hospital
EMG_011453,2025-08-25 23:33:00,D03,Public Safety Incident,Critical,5.071822760810636,0,0,0,0,Transported to Hospital
EMG_011455,2025-08-25 23:35:00,D20,Medical Emergency,Low,14.76378605337441,1,0,0,0,Resolved On-Site
EMG_011456,2025-08-26 00:15:00,D04,Public Safety Incident,Medium,11.901066752897826,0,0,0,0,Transported to Hospital
EMG_011457,2025-08-26 00:41:00,D06,Medical Emergency,Low,16.489648013075705,1,0,0,0,Resolved On-Site
EMG_011458,2025-08-26 01:29:00,D17,Traffic Accident,Low,12.28561832355674,1,0,0,1,Resolved On-Site
EMG_011459,2025-08-26 07:11:00,D03,Traffic Accident,High,10.20014250861714,1,1,0,1,Resolved On-Site
EMG_011460,2025-08-26 08:40:00,D17,Medical Emergency,Medium,24.57858667938991,1,0,0,0,Transported to Hospital
EMG_011461,2025-08-26 11:19:00,D13,Medical Emergency,Low,16.677242686030226,1,0,0,0,Transported to Hospital
EMG_011462,2025-08-26 17:20:00,D05,Medical Emergency,Medium,26.958525543697277,1,0,0,0,Resolved On-Site
EMG_011463,2025-08-27 03:48:00,D05,Traffic Accident,Medium,12.876589244646643,1,0,0,1,Resolved On-Site
EMG_011464,2025-08-27 08:39:00,D18,Traffic Accident,Critical,18.16136764268048,1,1,0,1,Resolved On-Site
EMG_011465,2025-08-27 14:28:00,D20,Traffic Accident,High,8.587636503709941,1,1,0,1,Transported to Hospital
EMG_011466,2025-08-27 15:28:00,D01,Medical Emergency,High,15.07378392584441,1,1,0,0,Resolved On-Site
EMG_011467,2025-08-27 16:22:00,D15,Traffic Accident,Low,27.217441003889306,1,0,0,1,Resolved On-Site
EMG_011468,2025-08-27 18:28:00,D17,Traffic Accident,Critical,11.465526258734474,1,1,0,1,Resolved On-Site
EMG_011469,2025-08-27 19:00:00,D17,Infrastructure Failure,Low,26.38054067133845,0,0,0,0,Referred to Other Agency
EMG_011470,2025-08-28 00:03:00,D16,Public Safety Incident,Medium,11.767881908487338,0,0,0,0,Transported to Hospital
EMG_011471,2025-08-28 02:43:00,D20,Medical Emergency,Low,18.32040020171121,1,0,0,0,Transported to Hospital
EMG_011473,2025-08-28 18:01:00,D13,Traffic Accident,Medium,18.543322805657148,1,0,0,1,Referred to Other Agency
EMG_011472,2025-08-28 18:49:00,D08,Public Safety Incident,Low,23.166322927667316,0,0,0,0,Resolved On-Site
EMG_011474,2025-08-28 22:21:00,D11,Public Safety Incident,Medium,24.09352080946825,0,0,0,0,Transported to Hospital
EMG_011475,2025-08-29 08:51:00,D11,Medical Emergency,Low,38.20377253820963,1,0,0,0,Resolved On-Site
EMG_011476,2025-08-29 09:45:00,D18,Medical Emergency,Medium,26.550512757241226,1,0,0,0,Resolved On-Site
EMG_011477,2025-08-29 11:11:00,D01,Public Safety Incident,Medium,23.010066171670974,0,0,0,0,Resolved On-Site
EMG_011478,2025-08-29 13:35:00,D13,Traffic Accident,High,11.352034358622705,1,1,0,1,Resolved On-Site
EMG_011479,2025-08-29 15:51:00,D19,Traffic Accident,Low,20.552925590496955,1,0,0,1,Resolved On-Site
EMG_011480,2025-08-29 22:18:00,D05,Medical Emergency,Low,21.502827047388102,1,0,0,0,Resolved On-Site
EMG_011481,2025-08-30 00:24:00,D01,Traffic Accident,Medium,13.505867186223584,1,0,0,1,Resolved On-Site
EMG_011482,2025-08-30 02:05:00,D11,Medical Emergency,Low,16.5771546313132,1,0,0,0,Resolved On-Site
EMG_011483,2025-08-30 02:55:00,D11,Medical Emergency,Low,18.115287455018063,1,0,0,0,Resolved On-Site
EMG_011484,2025-08-30 04:49:00,D09,Medical Emergency,High,9.03285869267309,1,1,0,0,Resolved On-Site
EMG_011485,2025-08-30 10:59:00,D07,Medical Emergency,Low,20.326591547185025,1,0,0,0,Transported to Hospital
EMG_011486,2025-08-30 11:49:00,D07,Traffic Accident,Medium,20.172229846474877,1,0,0,1,Resolved On-Site
EMG_011487,2025-08-30 12:30:00,D07,Medical Emergency,Medium,17.485921611679405,1,0,0,0,Resolved On-Site
EMG_011488,2025-08-31 07:40:00,D19,Medical Emergency,Low,19.01344285888352,1,0,0,0,Transported to Hospital
EMG_011489,2025-08-31 08:07:00,D18,Traffic Accident,High,14.98038275963773,1,1,0,1,Resolved On-Site
EMG_011490,2025-08-31 14:54:00,D20,Medical Emergency,Medium,11.53783757360492,1,0,0,0,Resolved On-Site
EMG_011491,2025-08-31 15:55:00,D05,Medical Emergency,Medium,20.997323533774207,1,0,0,0,Resolved On-Site
EMG_011492,2025-08-31 20:02:00,D08,Fire,Medium,17.71321128596135,0,0,0,0,Resolved On-Site
EMG_011493,2025-08-31 20:34:00,D08,Medical Emergency,Low,17.08687214023277,1,0,0,0,Transported to Hospital
EMG_011497,2025-08-31 21:46:00,D04,Public Safety Incident,Low,21.28009845026832,0,0,0,0,Transported to Hospital
EMG_011496,2025-08-31 21:47:00,D03,Traffic Accident,Medium,15.551068019656476,1,0,0,1,Resolved On-Site
EMG_011494,2025-08-31 21:53:00,D03,Medical Emergency,High,11.794272991233209,1,1,0,0,Transported to Hospital
EMG_011495,2025-08-31 21:55:00,D03,Traffic Accident,Low,16.98912187629144,1,0,0,1,Transported to Hospital
EMG_011498,2025-08-31 23:27:00,D09,Medical Emergency,High,8.540683276670574,1,1,0,0,Resolved On-Site
EMG_011499,2025-09-01 00:27:00,D19,Traffic Accident,Medium,12.168862152132922,1,0,0,1,Resolved On-Site
EMG_011500,2025-09-01 02:54:00,D07,Fire,Low,17.683345820438337,0,0,0,0,Resolved On-Site
EMG_011501,2025-09-01 06:00:00,D08,Medical Emergency,Medium,14.325967121070311,1,0,0,0,Transported to Hospital
